,Customer_ID,prediccion,%_proba
203562,1275678,1.0,0.745997612078054
203564,1275680,1.0,0.8992115137157809
203565,1275681,1.0,0.7535222618980955
203568,1275686,1.0,0.5744773930312118
203570,1275689,1.0,0.6950833499352804
203573,1275693,1.0,0.8553013731483707
203577,1275697,1.0,0.5648986472667281
203578,1275698,1.0,0.8841904381891729
203579,1275699,1.0,0.8153536564896089
203581,1275702,1.0,0.5070035007360352
203582,1275703,1.0,0.7544325055536755
203587,1275711,1.0,0.8108934702595986
203591,1275715,1.0,0.8584806172084677
203593,1275717,1.0,0.5698084452711726
203597,1275723,1.0,0.8679680154622675
203599,1275725,1.0,0.7268466080191118
203600,1275726,1.0,0.5601650493534851
203603,1275730,1.0,0.862345321772136
203604,1275732,1.0,0.6969088697295726
203605,1275733,1.0,0.8501470957305791
203610,1275738,1.0,0.8288359700827281
203615,1275744,1.0,0.7323916990076407
203617,1275746,1.0,0.6713923787505989
203621,1275751,1.0,0.7586689560288753
203622,1275752,1.0,0.841813914703599
203626,1275756,1.0,0.792713071971137
203634,1275765,1.0,0.8971420324285697
203656,1275787,1.0,0.8442451634062644
203657,1275788,1.0,0.6169121952132682
203658,1275789,1.0,0.7965555905997435
203661,1275796,1.0,0.6976778783764581
203665,1275802,1.0,0.7886279470416878
203666,1275803,1.0,0.7657803970514181
203672,1275813,1.0,0.5106993835775183
203673,1275814,1.0,0.6305718168843597
203679,1275821,1.0,0.8668873005238068
203688,1275830,1.0,0.5302069532521648
203693,1275836,1.0,0.5596690795123624
203705,1275851,1.0,0.53551332291616
203709,1275856,1.0,0.6976778783764581
203710,1275857,1.0,0.5088107679349935
203718,1275869,1.0,0.7440504571671114
203726,1275878,1.0,0.6678346179635677
203729,1275885,1.0,0.5304606111162306
203730,1275887,1.0,0.6790329329442553
203733,1275891,1.0,0.8809626621486999
203735,1275895,1.0,0.5312688475374857
203742,1275904,1.0,0.6741057202640571
203745,1275907,1.0,0.5811819357198295
203748,1275911,1.0,0.6623061443585826
203749,1275913,1.0,0.8288359700827281
203758,1275925,1.0,0.583015287572477
203759,1275926,1.0,0.66052927131975
203761,1275928,1.0,0.688933048420672
203772,1275940,1.0,0.502963564850848
203779,1275947,1.0,0.7339834151202916
203787,1275957,1.0,0.8162588873032967
203788,1275958,1.0,0.6934993525066714
203789,1275959,1.0,0.6939105919983765
203790,1275960,1.0,0.8613709319195153
203793,1275963,1.0,0.6080622359545841
203795,1275965,1.0,0.8556680421746502
203796,1275966,1.0,0.6288304194657328
203799,1275969,1.0,0.8159899154953494
203803,1275974,1.0,0.7449462056345895
203805,1275976,1.0,0.5070035007360352
203806,1275977,1.0,0.7441254765164761
203813,1275984,1.0,0.5427025587381342
203822,1275995,1.0,0.7572035698163615
203826,1276000,1.0,0.7236114778811409
203828,1276002,1.0,0.541411722473486
203846,1276021,1.0,0.7243542348720639
203850,1276025,1.0,0.5246780508380459
203852,1276027,1.0,0.7113144823398867
203853,1276028,1.0,0.5520601077892404
203858,1276034,1.0,0.840230864049284
203859,1276035,1.0,0.7353524149376914
203860,1276036,1.0,0.6965584277386954
203861,1276037,1.0,0.5813623820433901
203865,1276042,1.0,0.5500503726116657
203868,1276045,1.0,0.7346209875875875
203869,1276046,1.0,0.6043577999620118
203872,1276049,1.0,0.6854453209455756
203873,1276050,1.0,0.6288649905791008
203879,1276059,1.0,0.7351057793514255
203880,1276060,1.0,0.6383998485058764
203883,1276063,1.0,0.6198509464531669
203889,1276071,1.0,0.5360324237081979
203892,1276075,1.0,0.5359390445853411
203895,1276079,1.0,0.5070035007360352
203896,1276080,1.0,0.6839852947746552
203897,1276081,1.0,0.8480783216178389
203900,1276086,1.0,0.6941338361291886
203903,1276089,1.0,0.5446272753266608
203905,1276092,1.0,0.633243322918615
203907,1276095,1.0,0.5205554578498964
203908,1276096,1.0,0.7122996068034642
203915,1276104,1.0,0.7026881668786275
203916,1276105,1.0,0.8220036197854689
203917,1276106,1.0,0.6711520526707453
203922,1276112,1.0,0.6824198883972628
203924,1276114,1.0,0.579443810084949
203925,1276116,1.0,0.5943967618272249
203926,1276117,1.0,0.5307067760719641
203929,1276121,1.0,0.8410721556596866
203930,1276122,1.0,0.7212958046307686
203933,1276126,1.0,0.6968313267675529
203935,1276128,1.0,0.5331071462411561
203936,1276130,1.0,0.7414723332633266
203940,1276135,1.0,0.7942735781211051
203941,1276137,1.0,0.5541738430032056
203942,1276139,1.0,0.5410891056982607
203943,1276141,1.0,0.5413471361408498
203949,1276149,1.0,0.5407788735092993
203950,1276152,1.0,0.6671862390652359
203955,1276158,1.0,0.8616527707567777
203961,1276181,1.0,0.8709285717813701
203965,1276187,1.0,0.7130942036673263
203966,1276188,1.0,0.6408010914680283
203968,1276191,1.0,0.5255261598639156
203970,1276194,1.0,0.7446387945062
203973,1276199,1.0,0.5236592241220225
203974,1276201,1.0,0.6862860585459601
203975,1276203,1.0,0.7112403557696272
203977,1276205,1.0,0.536856761246387
203978,1276206,1.0,0.7627217389689047
203982,1276210,1.0,0.5352567723121018
203983,1276213,1.0,0.7005520580717635
203984,1276214,1.0,0.6866278467187713
203989,1276220,1.0,0.6447780153178563
203993,1276225,1.0,0.7203998078572984
203996,1276229,1.0,0.6964332989827173
203997,1276230,1.0,0.5876713015383815
203999,1276232,1.0,0.6734686040844757
204003,1276237,1.0,0.7026881668786275
204004,1276238,1.0,0.7388626738124103
204005,1276239,1.0,0.5121900370741438
204006,1276240,1.0,0.5308229973318986
204007,1276242,1.0,0.6839852947746552
204008,1276243,1.0,0.7354991625382646
204011,1276246,1.0,0.7354991625382646
204014,1276249,1.0,0.7464089496773578
204015,1276250,1.0,0.5585787420822337
204016,1276251,1.0,0.7538053829847612
204017,1276253,1.0,0.5851357549068992
204018,1276255,1.0,0.5021612441076756
204021,1276258,1.0,0.7005520580717635
204022,1276259,1.0,0.5650246715495344
204025,1276264,1.0,0.5252071564555822
204026,1276266,1.0,0.7441224295770036
204027,1276267,1.0,0.7628400723078981
204030,1276271,1.0,0.7091460114556902
204031,1276272,1.0,0.5291900352816892
204032,1276275,1.0,0.7240833264469767
204033,1276276,1.0,0.7091460114556902
204035,1276280,1.0,0.5407788735092993
204046,1276291,1.0,0.6868546141780781
204047,1276293,1.0,0.5958714967195406
204049,1276296,1.0,0.5580939959568348
204051,1276299,1.0,0.8580137031464008
204052,1276300,1.0,0.8697804342304518
204057,1276305,1.0,0.5198122631086619
204061,1276309,1.0,0.5900202361316551
204063,1276311,1.0,0.8525719802357806
204064,1276312,1.0,0.536946348525514
204068,1276318,1.0,0.8384839715894092
204069,1276319,1.0,0.5293628982591273
204072,1276325,1.0,0.7410385747891007
204075,1276328,1.0,0.5930416166677318
204076,1276330,1.0,0.5892618059322793
204079,1276333,1.0,0.6901641421860849
204082,1276338,1.0,0.5851357549068992
204083,1276340,1.0,0.8486933750445133
204087,1276344,1.0,0.5799796537761893
204088,1276345,1.0,0.9067839319020409
204090,1276347,1.0,0.7232426728934837
204091,1276348,1.0,0.5838384630195759
204093,1276350,1.0,0.7313841609127589
204099,1276357,1.0,0.5236649219352307
204100,1276359,1.0,0.6087117876012839
204106,1276368,1.0,0.8425915306360081
204111,1276377,1.0,0.5925001383275275
204119,1276387,1.0,0.5744773930312118
204120,1276389,1.0,0.5556417752228167
204124,1276394,1.0,0.5860276547007733
204125,1276396,1.0,0.7439042820763967
204127,1276398,1.0,0.5266336458930807
204132,1276405,1.0,0.7390816027227711
204148,1276428,1.0,0.6803393159390664
204149,1276429,1.0,0.6691525613814427
204153,1276434,1.0,0.6470260626698632
204177,1276464,1.0,0.8011066539329665
204179,1276466,1.0,0.7854950222739224
204181,1276468,1.0,0.8456223815582486
204182,1276469,1.0,0.7168943287724939
204184,1276471,1.0,0.6167668534617206
204186,1276473,1.0,0.8093489571091962
204189,1276476,1.0,0.7691368761112394
204191,1276478,1.0,0.7802471435285564
204193,1276481,1.0,0.610106374682591
204196,1276485,1.0,0.5744773930312118
204201,1276492,1.0,0.8495367082131265
204202,1276493,1.0,0.8625352381875618
204205,1276498,1.0,0.7355234272403726
204208,1276502,1.0,0.8227304029610844
204209,1276503,1.0,0.6412439693018184
204210,1276504,1.0,0.7220658603082595
204213,1276507,1.0,0.8268066009764219
204217,1276512,1.0,0.8264511778478421
204218,1276513,1.0,0.8542572342540495
204220,1276515,1.0,0.8612257168762236
204222,1276519,1.0,0.8588549186817392
204224,1276521,1.0,0.78894499478069
204226,1276523,1.0,0.6855354430146086
204231,1276528,1.0,0.8661501098839494
204239,1276538,1.0,0.674679742840704
204243,1276543,1.0,0.701872111176826
204245,1276545,1.0,0.6737458901886649
204248,1276548,1.0,0.6469363883748522
204249,1276549,1.0,0.7003390455910549
204255,1276555,1.0,0.7322633239897179
204256,1276556,1.0,0.7782557825813915
204260,1276560,1.0,0.642836512378513
204267,1276569,1.0,0.6579172613570228
204271,1276573,1.0,0.6579172613570228
204277,1276580,1.0,0.766995525002465
204282,1276589,1.0,0.710045564618706
204287,1276598,1.0,0.7580763646746856
204289,1276601,1.0,0.8261565433955076
204291,1276603,1.0,0.7992377840285266
204292,1276604,1.0,0.7465176142169743
204293,1276605,1.0,0.7595004115114506
204296,1276609,1.0,0.6624695109086279
204304,1276617,1.0,0.8027544708435826
204305,1276618,1.0,0.767749346446836
204309,1276624,1.0,0.8709285717813701
204310,1276625,1.0,0.7708264504289516
204312,1276627,1.0,0.5851393490822778
204314,1276629,1.0,0.7636027229597206
204316,1276632,1.0,0.8864390500387171
204318,1276634,1.0,0.752919106407532
204321,1276637,1.0,0.5347614434317889
204324,1276641,1.0,0.7517765682717846
204328,1276645,1.0,0.5815014854269285
204329,1276646,1.0,0.554442672590671
204331,1276648,1.0,0.795275907407849
204339,1276657,1.0,0.644356116504315
204341,1276659,1.0,0.6489807498189263
204343,1276661,1.0,0.7149538818952255
204346,1276664,1.0,0.6600915945085573
204348,1276666,1.0,0.7865937826386498
204349,1276667,1.0,0.777520031828394
204353,1276673,1.0,0.7766015369432259
204360,1276682,1.0,0.7623119840085053
204362,1276684,1.0,0.7350433658756106
204367,1276690,1.0,0.7469720335933836
204368,1276691,1.0,0.674679742840704
204370,1276693,1.0,0.8658407281049627
204376,1276699,1.0,0.685122011511588
204379,1276702,1.0,0.5229408975108785
204380,1276703,1.0,0.5843658825822914
204383,1276706,1.0,0.8769349950313609
204384,1276707,1.0,0.861210459759437
204388,1276712,1.0,0.8372198979495175
204393,1276720,1.0,0.7120817953049005
204395,1276722,1.0,0.6997667313058467
204398,1276726,1.0,0.7819644508477496
204403,1276731,1.0,0.7751456801376881
204406,1276735,1.0,0.6713923787505989
204411,1276741,1.0,0.515997290568923
204412,1276742,1.0,0.6240733901794921
204414,1276747,1.0,0.7385358831777563
204416,1276749,1.0,0.6499233096000804
204419,1276753,1.0,0.6930263946165508
204422,1276756,1.0,0.7525960412805625
204426,1276761,1.0,0.6670385733928205
204428,1276765,1.0,0.7624257900553263
204429,1276766,1.0,0.7016980678442873
204430,1276767,1.0,0.7481918429494462
204432,1276769,1.0,0.6979618612824374
204439,1276779,1.0,0.7467087730654043
204442,1276782,1.0,0.8642272232957627
204448,1276790,1.0,0.8555689677004623
204449,1276791,1.0,0.6747712682052408
204450,1276792,1.0,0.7713711453543942
204452,1276794,1.0,0.8647232157678416
204453,1276795,1.0,0.8809626621486999
204454,1276796,1.0,0.534465720556282
204455,1276797,1.0,0.7558425733102594
204456,1276798,1.0,0.859823560346731
204457,1276799,1.0,0.8362097126051767
204461,1276803,1.0,0.7503053113889109
204463,1276805,1.0,0.8750961069523345
204464,1276806,1.0,0.618412996948896
204467,1276810,1.0,0.8805320478299296
204471,1276814,1.0,0.665214162046508
204472,1276815,1.0,0.7588204209299013
204474,1276818,1.0,0.8047048320439367
204479,1276823,1.0,0.6455154125913541
204481,1276825,1.0,0.5870953116373783
204483,1276827,1.0,0.9068503259102851
204486,1276830,1.0,0.8976607329234506
204490,1276834,1.0,0.6713923787505989
204491,1276836,1.0,0.8062875713441394
204493,1276838,1.0,0.8875308865486418
204495,1276840,1.0,0.767400267204916
204502,1276848,1.0,0.7946572020024736
204513,1276861,1.0,0.792713071971137
204514,1276862,1.0,0.795275907407849
204515,1276864,1.0,0.8623671488381855
204519,1276868,1.0,0.8556508260029672
204521,1276870,1.0,0.8462503078240474
204528,1276877,1.0,0.8984853510278388
204530,1276879,1.0,0.7351507890586984
204535,1276886,1.0,0.80845920412787
204538,1276889,1.0,0.6222855970921124
204542,1276893,1.0,0.7662347829304612
204544,1276895,1.0,0.8614149123615149
204546,1276897,1.0,0.5348108968336023
204558,1276909,1.0,0.7310574141877623
204565,1276917,1.0,0.7191080292527653
204569,1276923,1.0,0.6081076479003782
204576,1276931,1.0,0.8559120738738223
204588,1276944,1.0,0.8591861855323935
204591,1276948,1.0,0.6940910612753288
204596,1276954,1.0,0.8407688117554449
204604,1276963,1.0,0.6537552544986697
204606,1276965,1.0,0.5326676636991551
204608,1276967,1.0,0.6999235034959002
204609,1276968,1.0,0.681034168047312
204612,1276971,1.0,0.862469488730082
204615,1276974,1.0,0.7375906327501437
204619,1276978,1.0,0.7500301171422726
204621,1276980,1.0,0.8073500950754404
204622,1276982,1.0,0.7396170508111743
204624,1276984,1.0,0.7591042662679831
204629,1276990,1.0,0.8539611937529822
204633,1276994,1.0,0.8505367564364933
204634,1276995,1.0,0.8651371265504925
204635,1276996,1.0,0.7037718751140589
204637,1276998,1.0,0.8898405146801226
204648,1277009,1.0,0.6956387210676875
204649,1277010,1.0,0.6623817880187831
204650,1277011,1.0,0.7882974127881542
204651,1277012,1.0,0.7197907525047188
204656,1277017,1.0,0.562725772108831
204657,1277018,1.0,0.710625299279987
204662,1277024,1.0,0.5441540757806946
204671,1277034,1.0,0.851923470273867
204673,1277037,1.0,0.7611720154615546
204680,1277046,1.0,0.8525720668637833
204681,1277047,1.0,0.8065067864968337
204685,1277051,1.0,0.5878806774251304
204686,1277052,1.0,0.6942959533412852
204687,1277053,1.0,0.8674446869351435
204691,1277057,1.0,0.5224312089278516
204694,1277060,1.0,0.563995205075806
204698,1277065,1.0,0.6824646598576821
204706,1277075,1.0,0.8788371743334675
204707,1277076,1.0,0.7410046079238684
204711,1277080,1.0,0.5704664122420303
204713,1277082,1.0,0.7523433039551881
204716,1277085,1.0,0.8609119153237532
204718,1277087,1.0,0.6853220541827107
204720,1277089,1.0,0.6403217245411462
204726,1277095,1.0,0.6075771816192912
204728,1277097,1.0,0.6035599389005564
204729,1277099,1.0,0.6974922964755668
204733,1277104,1.0,0.8535744333898567
204734,1277105,1.0,0.546920617272014
204735,1277106,1.0,0.5705797676731085
204736,1277107,1.0,0.6679107637002077
204737,1277108,1.0,0.7484740371138998
204738,1277109,1.0,0.788234616670293
204745,1277116,1.0,0.6963472885436686
204746,1277117,1.0,0.7484837791425595
204751,1277122,1.0,0.537893584771306
204753,1277124,1.0,0.7312541206288768
204754,1277126,1.0,0.6763721479931951
204761,1277134,1.0,0.5416760821222282
204762,1277136,1.0,0.7556810413547312
204764,1277138,1.0,0.6387710684601213
204765,1277140,1.0,0.5066643564165377
204766,1277141,1.0,0.5140621303728058
204767,1277143,1.0,0.6975153018601252
204770,1277146,1.0,0.7533503848714084
204772,1277149,1.0,0.657614639340625
204775,1277152,1.0,0.6295355417182822
204776,1277153,1.0,0.7081735660228471
204777,1277154,1.0,0.743402037996406
204779,1277156,1.0,0.7081417988477103
204780,1277157,1.0,0.7460280781285755
204781,1277158,1.0,0.7233588890064979
204783,1277161,1.0,0.868768022765143
204784,1277162,1.0,0.6950833499352804
204786,1277165,1.0,0.6799639860854967
204787,1277166,1.0,0.7472508983649416
204789,1277168,1.0,0.8410911905221711
204792,1277171,1.0,0.7474000199738071
204793,1277172,1.0,0.731826265527821
204795,1277174,1.0,0.5062912288542349
204797,1277176,1.0,0.6867907040527234
204800,1277182,1.0,0.8619464315240544
204803,1277185,1.0,0.5510611872536205
204804,1277186,1.0,0.5778894826590991
204806,1277188,1.0,0.6713923787505989
204807,1277190,1.0,0.8817854594750106
204808,1277192,1.0,0.7197306867168773
204810,1277194,1.0,0.635367695723089
204817,1277201,1.0,0.6875985432782203
204820,1277204,1.0,0.7232718640296751
204821,1277206,1.0,0.6398999808165137
204823,1277208,1.0,0.6789308852414087
204824,1277209,1.0,0.8734395199511854
204830,1277216,1.0,0.6587608647496122
204831,1277217,1.0,0.7561769512985207
204832,1277218,1.0,0.5920401373224073
204849,1277240,1.0,0.5229710320351522
204853,1277244,1.0,0.6718601359860515
204855,1277246,1.0,0.7081723966480448
204859,1277250,1.0,0.8826087658904257
204861,1277252,1.0,0.5950143848029678
204866,1277258,1.0,0.8561041017629815
204867,1277259,1.0,0.7286066067405802
204868,1277260,1.0,0.6744843653786514
204870,1277262,1.0,0.6403408685392005
204871,1277264,1.0,0.7168257127461234
204878,1277272,1.0,0.7624762423881071
204879,1277273,1.0,0.7916170432328461
204883,1277278,1.0,0.8253587653942097
204885,1277280,1.0,0.8074687361927118
204886,1277281,1.0,0.8104438211542125
204887,1277282,1.0,0.5799796537761893
204888,1277285,1.0,0.8056646689863614
204890,1277288,1.0,0.8248369073606148
204893,1277292,1.0,0.810283749920167
204894,1277294,1.0,0.6396496683670346
204896,1277297,1.0,0.6782493474176623
204897,1277298,1.0,0.7681731298535723
204898,1277300,1.0,0.7480902818392803
204899,1277301,1.0,0.8527728368746316
204902,1277304,1.0,0.7814990705353855
204909,1277313,1.0,0.6184387939415285
204918,1277326,1.0,0.8564158473244518
204921,1277331,1.0,0.5797441686506681
204926,1277337,1.0,0.8215432551120138
204928,1277340,1.0,0.6110645322423547
204932,1277344,1.0,0.7410168270326829
204933,1277345,1.0,0.6929424568569825
204934,1277346,1.0,0.6305718168843597
204936,1277348,1.0,0.8332258972637575
204938,1277350,1.0,0.7046854429142317
204940,1277352,1.0,0.5444731498655639
204942,1277354,1.0,0.8686798992972409
204943,1277355,1.0,0.8816228102649144
204951,1277363,1.0,0.7415798024385941
204953,1277365,1.0,0.7182010702545384
204956,1277370,1.0,0.745763795764961
204964,1277378,1.0,0.5974833495511628
204965,1277380,1.0,0.6685795603685218
204966,1277382,1.0,0.7730980787710436
204968,1277384,1.0,0.7444186008860038
204972,1277388,1.0,0.6092285502856519
204974,1277390,1.0,0.755446752793694
204975,1277391,1.0,0.8662889685980583
204977,1277394,1.0,0.566972429689023
204978,1277396,1.0,0.8065404019949426
204987,1277409,1.0,0.7800872969127559
204988,1277410,1.0,0.7441896410475117
204990,1277413,1.0,0.8257701964489814
204991,1277414,1.0,0.5118411729623432
204993,1277417,1.0,0.5901857913030721
204996,1277421,1.0,0.5693519867528077
205001,1277428,1.0,0.5974661653503799
205005,1277433,1.0,0.7328343538984943
205006,1277434,1.0,0.6216666660860078
205007,1277436,1.0,0.5673349561171867
205012,1277442,1.0,0.6112852705871028
205013,1277444,1.0,0.8313448711315741
205015,1277446,1.0,0.6659457450267144
205016,1277447,1.0,0.8359378640207159
205017,1277448,1.0,0.717083640025533
205019,1277450,1.0,0.5286741936165299
205022,1277455,1.0,0.646515228513693
205023,1277456,1.0,0.8433561368471426
205024,1277458,1.0,0.5995422389472681
205028,1277465,1.0,0.577343068502601
205032,1277469,1.0,0.6939156135589687
205040,1277480,1.0,0.7318936943726896
205042,1277483,1.0,0.6003148059730198
205043,1277485,1.0,0.6715471725182981
205046,1277489,1.0,0.735213664153213
205050,1277493,1.0,0.6694777735035315
205052,1277495,1.0,0.8089922542815358
205054,1277497,1.0,0.7680392248271264
205058,1277506,1.0,0.7520875619019305
205062,1277513,1.0,0.5623736219582545
205073,1277531,1.0,0.6024527252383738
205074,1277534,1.0,0.5804023722926126
205077,1277539,1.0,0.5950841192515899
205079,1277543,1.0,0.5849537099259501
205080,1277545,1.0,0.5315078709657226
205082,1277548,1.0,0.5502306468450301
205083,1277549,1.0,0.6711619705851615
205084,1277550,1.0,0.6066881733692012
205086,1277553,1.0,0.5819442147216166
205087,1277555,1.0,0.7080162561450868
205088,1277556,1.0,0.5946997895251418
205089,1277558,1.0,0.7027380807171706
205092,1277565,1.0,0.667038383459767
205093,1277566,1.0,0.5910625645207388
205097,1277575,1.0,0.6438562924432281
205104,1277586,1.0,0.6064464252894454
205110,1277596,1.0,0.5918139718192575
205112,1277601,1.0,0.6334117382126669
205113,1277603,1.0,0.7382357872697362
205118,1277612,1.0,0.6089936433231218
205119,1277615,1.0,0.5746532751563821
205121,1277618,1.0,0.5833696523654577
205122,1277620,1.0,0.7164721405527248
205124,1277625,1.0,0.602222791115225
205127,1277631,1.0,0.6643785634227662
205129,1277635,1.0,0.6568098989820087
205132,1277639,1.0,0.7109106636587927
205135,1277643,1.0,0.6682413128158513
205138,1277647,1.0,0.812526738060367
205140,1277649,1.0,0.7774607645800474
205147,1277663,1.0,0.572881946252122
205151,1277668,1.0,0.5105269044488963
205153,1277671,1.0,0.7276830056539888
205154,1277672,1.0,0.7204589716233197
205157,1277676,1.0,0.7399544792782811
205163,1277684,1.0,0.5252972259173877
205164,1277685,1.0,0.6938582194489168
205167,1277690,1.0,0.5868480222847803
205168,1277691,1.0,0.6294217805293049
205175,1277698,1.0,0.6438699631212592
205201,1277741,1.0,0.75303256139771
205206,1277748,1.0,0.7037718751140589
205211,1277754,1.0,0.7636690111671676
205212,1277757,1.0,0.7893459318184813
205213,1277759,1.0,0.850161213001891
205214,1277760,1.0,0.8594925494120796
205216,1277762,1.0,0.7950836953890773
205217,1277763,1.0,0.8065067864968337
205218,1277764,1.0,0.7607499486133357
205219,1277765,1.0,0.5070035007360352
205220,1277766,1.0,0.7685770513184548
205224,1277770,1.0,0.7399212899326743
205226,1277772,1.0,0.8252000239134478
205227,1277773,1.0,0.6871593087241653
205228,1277774,1.0,0.8609433185843706
205237,1277784,1.0,0.7791730034702263
205239,1277787,1.0,0.5263567426228625
205253,1277802,1.0,0.859531016708047
205255,1277804,1.0,0.8649408889053433
205263,1277812,1.0,0.7215988114828635
205266,1277815,1.0,0.7926480428635051
205278,1277829,1.0,0.7089454386491381
205279,1277830,1.0,0.856037304325624
205282,1277834,1.0,0.7183336854688236
205283,1277835,1.0,0.728565122537419
205287,1277841,1.0,0.5870807195633089
205294,1277849,1.0,0.7319439587867266
205299,1277858,1.0,0.534408646018752
205300,1277860,1.0,0.5571165244836471
205303,1277864,1.0,0.6688841522812817
205306,1277867,1.0,0.705195822812844
205308,1277869,1.0,0.560050196617786
205309,1277870,1.0,0.7114785994237615
205310,1277871,1.0,0.7046854429142317
205311,1277872,1.0,0.5198000021645739
205313,1277876,1.0,0.6928192276947431
205315,1277879,1.0,0.7219230233024498
205320,1277887,1.0,0.7270407659777024
205321,1277888,1.0,0.745997612078054
205322,1277890,1.0,0.6693595302998354
205323,1277891,1.0,0.6880482966470712
205327,1277895,1.0,0.7491835863683521
205331,1277900,1.0,0.5142158646626724
205338,1277911,1.0,0.7622402640778629
205343,1277916,1.0,0.5062987344595173
205344,1277917,1.0,0.7080162561450868
205349,1277923,1.0,0.7037718751140589
205350,1277924,1.0,0.710425715037575
205352,1277928,1.0,0.6937063105868413
205354,1277931,1.0,0.7673295551781502
205356,1277933,1.0,0.5005322898729961
205357,1277934,1.0,0.7185677313247996
205360,1277937,1.0,0.5909764769663953
205385,1277968,1.0,0.5480306015898077
205388,1277972,1.0,0.5424965645065117
205389,1277974,1.0,0.8621727573362168
205398,1277987,1.0,0.55973464312085
205403,1277994,1.0,0.7213056467430345
205406,1277997,1.0,0.5782452233775919
205411,1278003,1.0,0.5597832542717078
205413,1278006,1.0,0.7560826241064498
205421,1278015,1.0,0.6419115082407125
205422,1278016,1.0,0.8346559738260028
205424,1278018,1.0,0.8477515945061807
205425,1278019,1.0,0.6397740136724515
205429,1278024,1.0,0.7003390455910549
205434,1278029,1.0,0.7476514176422284
205437,1278033,1.0,0.681646999345919
205440,1278038,1.0,0.7392693477562027
205443,1278042,1.0,0.6045044414801557
205444,1278043,1.0,0.8638135079755284
205445,1278044,1.0,0.5695161899874007
205450,1278051,1.0,0.9305534147873825
205451,1278052,1.0,0.6877496729335748
205452,1278053,1.0,0.8368460241707287
205456,1278057,1.0,0.7406544516152515
205463,1278064,1.0,0.7071477016737366
205465,1278066,1.0,0.6660133767128282
205467,1278068,1.0,0.8539623144981802
205472,1278074,1.0,0.854390435828485
205482,1278084,1.0,0.8625594981758204
205483,1278085,1.0,0.8655674049987038
205487,1278090,1.0,0.8179750897366191
205492,1278095,1.0,0.8540926224786551
205493,1278096,1.0,0.8595355191742106
205494,1278097,1.0,0.6133721517607597
205495,1278098,1.0,0.7740023340159641
205497,1278100,1.0,0.8677705876284574
205499,1278102,1.0,0.5804373541405682
205500,1278104,1.0,0.621753376220395
205502,1278106,1.0,0.8790541074935762
205504,1278108,1.0,0.6409420187993893
205506,1278110,1.0,0.8680516388565334
205510,1278114,1.0,0.7440209099175213
205511,1278115,1.0,0.7625387133969336
205514,1278118,1.0,0.6983236136692462
205520,1278126,1.0,0.7173497102234417
205521,1278127,1.0,0.8002465579675552
205524,1278131,1.0,0.8882322554455248
205525,1278132,1.0,0.5699228190327836
205526,1278133,1.0,0.5230837213601012
205532,1278139,1.0,0.8675229971259596
205536,1278143,1.0,0.8198222089655152
205540,1278148,1.0,0.6719816799614211
205541,1278149,1.0,0.7417406558572547
205542,1278150,1.0,0.7158212106948668
205546,1278155,1.0,0.8621288808574309
205547,1278156,1.0,0.7259490415814519
205549,1278158,1.0,0.8082814039145074
205550,1278160,1.0,0.8655997536168641
205552,1278162,1.0,0.6133721517607597
205558,1278169,1.0,0.8241876212776148
205559,1278170,1.0,0.8052837818274882
205568,1278182,1.0,0.7086142339021211
205569,1278183,1.0,0.5070035007360352
205570,1278184,1.0,0.80203868241492
205571,1278185,1.0,0.80480416817915
205573,1278188,1.0,0.7261176137375538
205575,1278190,1.0,0.9323246349251606
205576,1278191,1.0,0.8609792543905187
205578,1278194,1.0,0.8884479044059371
205581,1278197,1.0,0.6559665255972549
205582,1278200,1.0,0.6569535901537186
205585,1278203,1.0,0.5820056463222845
205588,1278206,1.0,0.870832237591817
205590,1278208,1.0,0.856538603810644
205593,1278211,1.0,0.77416091491287
205596,1278215,1.0,0.8584806172084677
205603,1278223,1.0,0.8219677338092547
205605,1278225,1.0,0.8368460241707287
205607,1278227,1.0,0.8694015706172179
205609,1278229,1.0,0.7580208175820629
205623,1278243,1.0,0.8147728691689328
205624,1278244,1.0,0.8067993664109759
205629,1278250,1.0,0.5063826505827903
205632,1278254,1.0,0.6287338667095625
205634,1278257,1.0,0.6012021008242755
205636,1278262,1.0,0.8339856555235543
205642,1278269,1.0,0.8198222089655152
205647,1278275,1.0,0.8801819092683864
205648,1278276,1.0,0.591682642984595
205650,1278280,1.0,0.8073561394533116
205651,1278281,1.0,0.6991427329235016
205655,1278286,1.0,0.8717347135134472
205656,1278287,1.0,0.8599697657445378
205660,1278291,1.0,0.7874434682344504
205665,1278296,1.0,0.5813568967205924
205667,1278298,1.0,0.6972925015162718
205669,1278301,1.0,0.5590914036931662
205670,1278302,1.0,0.6902257465285394
205678,1278310,1.0,0.8621176849795049
205684,1278317,1.0,0.6868546141780781
205685,1278318,1.0,0.8343404086285129
205693,1278326,1.0,0.8792092642590107
205696,1278330,1.0,0.6238318781358629
205699,1278333,1.0,0.6312131912125607
205700,1278334,1.0,0.8681961113956013
205703,1278337,1.0,0.7340325948786877
205705,1278339,1.0,0.743682893064298
205708,1278342,1.0,0.8864390500387171
205711,1278345,1.0,0.8625202946533056
205713,1278347,1.0,0.5612142025921211
205714,1278349,1.0,0.7049022706922261
205718,1278355,1.0,0.7271632027523841
205719,1278357,1.0,0.8746523553999342
205720,1278358,1.0,0.8596435921581008
